Timestamp,Value
1765737112.9446192,1
1765737112.944729,1
1765737112.9448261,1
1765737112.9449484,1
1765737112.9450717,1
1765737112.9452105,1
1765737112.9453483,1
1765737112.9454777,1
1765737112.9457786,1
1765737112.9462287,1
1765737112.946494,1
1765737112.9466648,1
1765737112.946821,1
1765737112.9469855,1
1765737112.9471407,1
1765737112.947281,1
1765737112.9474988,1
1765737112.947623,1
1765737112.9477508,1
1765737112.9478757,1
1765737112.9480176,1
1765737112.948156,1
1765737112.9482825,1
1765737112.9484131,1
1765737112.9485621,1
1765737112.9486837,1
1765737112.9488177,1
1765737112.9489205,1
1765737112.9490242,1
1765737112.9491446,1
1765737112.9492712,1
1765737112.9493928,1
1765737112.9494898,1
1765737112.9496176,1
1765737112.949819,1
1765737112.9499571,1
1765737112.9502969,1
1765737112.950439,1
1765737112.9505653,1
1765737112.9507053,1
1765737112.9509966,1
1765737112.951146,1
1765737112.9513087,1
1765737112.9514604,1
1765737112.9516125,1
1765737112.9517353,1
1765737112.9518855,1
1765737112.9520054,1
1765737112.9521377,1
1765737112.952268,1
1765737112.9523973,1
1765737112.9525235,1
1765737112.9526284,1
1765737112.952746,1
1765737112.9528534,1
1765737112.9529638,1
1765737112.9531672,1
1765737112.9532926,1
1765737112.9534175,1
1765737112.953546,1
1765737112.9536521,1
1765737112.9538116,1
1765737112.9539475,1
1765737112.954242,1
1765737112.9544148,1
1765737112.9546266,1
1765737112.954775,1
1765737112.9550142,1
1765737112.9552155,1
1765737112.9553478,1
1765737112.955554,1
1765737112.9557521,1
1765737112.9558966,1
1765737112.9560428,1
1765737112.9561691,1
1765737112.9563048,1
1765737112.9565215,1
1765737112.95665,1
1765737112.956757,1
1765737112.95691,1
1765737112.9570394,1
1765737112.957174,1
1765737112.9573207,1
1765737112.9574754,1
1765737112.957617,1
1765737112.9577997,1
1765737112.957942,1
1765737112.9582036,1
1765737112.95846,1
1765737112.9587579,1
1765737112.958986,1
1765737112.9591675,1
1765737112.9593747,1
1765737112.9595506,1
1765737112.9597085,1
1765737112.9598422,1
1765737112.9600651,1
1765737112.9601908,1
1765737112.9603136,1
1765737112.9604385,1
1765737112.9605622,1
1765737112.9607115,1
1765737112.9608188,1
1765737112.960922,1
1765737112.9610455,1
1765737112.9611747,1
1765737112.9613085,1
